#made from index.txt file
#1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
#num|file|title|subtitle|subtitle2|year|cat|catnum|subcat|subcatnum|scripture|parable|miracle|txt|mp3|wma|rm|link|comment|synopsis|audiofirst|tooltip|indextitle|note|tag1|tag2|tag3|tag4|tag5|tag6|tag7|tag8|tag9
#1:num|2:file|3:title|4:subtitle|5:subtitle2|6:year|7:cat|8:catnum|9:subcat|10:subcatnum|11:scripture|12:parable|13:miracle|14:txt|15:mp3|16:wma|17:rm|18:link|19:comment|20:synopsis|21:audiofirst|22:tooltip|23:indextitle|24:note|25:tag1|26:tag2|27:tag3|28:tag4|29:tag5|30:tag6|31:tag7|32:tag8|33:tag9
033|prison-ministry-visits_2014-10-01+prison-visit+never-a-typical-day-in-prison-two-main-principles-of-ministry-praying-is-the-hardest-thing.mp3|Prison Ministry (mp3 format)|||||||||||||||||Prison Visit Never A Typical Day In Prison Two Main Principles Of Ministry Praying Is The Hardest Thing 2014-10-01 |||||||||||||
034|prison-ministry-visits_2014-10-08+prison-visit+best-st-sergius-day-ever-new-wine-in-old-bottles-unjust-judge-three-rules-of-ministry.mp3|Prison Ministry (mp3 format)|||||||||||||||||Prison Visit Best St Sergius Day Ever New Wine In Old Bottles Unjust Judge Three Rules Of Ministry 2014-10-08 |||||||||||||
035|prison-ministry-visits_2014-10-15+prison-visit-report.mp3|Prison Ministry (mp3 format)|||||||||||||||||Prison Visit Report 2014-10-15 |||||||||||||
036|prison-ministry-visits_2014-10-22+prison-visit+time-well-spent-the-name-of-god-tongues-psychics.mp3|Prison Ministry (mp3 format)|||||||||||||||||Prison Visit Time Well Spent The Name Of God Tongues Psychics 2014-10-22 |||||||||||||
037|prison-ministry-visits_2014-11-24+the-gospel+race-relations.mp3|Prison Ministry (mp3 format)|||||||||||||||||The Gospel Race Relations 2014-11-24 |||||||||||||
038|prison-ministry-visits_2014-12-03+prison-visit+prison-liturgies-entrance-of-theotokos-tradition-save-us-fight.mp3|Prison Ministry (mp3 format)|||||||||||||||||Prison Visit Prison Liturgies Entrance Of Theotokos Tradition Save Us Fight 2014-12-03 |||||||||||||
039|prison-ministry-visits_2014-12-17+adapt-to-change-types-of-gods-laws-murder-fornication-homosexuality-weakness-because-of-sin.mp3|Prison Ministry (mp3 format)|||||||||||||||||Adapt To Change Types Of Gods Laws Murder Fornication Homosexuality Weakness Because Of Sin 2014-12-17 |||||||||||||
040|prison-ministry-visits_2015-01-22+two-baptisms-so-many-of-us-as-were-baptized-into-jesus-christ-were-baptized-into-his-death_romans6-3.mp3|Prison Ministry (mp3 format)|||||||||||||||||Two Baptisms So Many Of Us As Were Baptized Into Jesus Christ Were Baptized Into His Death Romans 6-3 2015-01-22 |||||||||||||
041|prison-ministry-visits_2015-02-25+presanctified-at-prison+a-priest-must-be-present-with-god-and-his-flock.mp3|Prison Ministry (mp3 format)|||||||||||||||||Presanctified At Prison A Priest Must Be Present With God And His Flock 2015-02-25 |||||||||||||
042|prison-ministry-visits_2015-03-12+prayer-of-saint-ephrem-before-thy-cross+knowledge-desire-will-attributes-of-the-soul.mp3|Prison Ministry (mp3 format)|||||||||||||||||Prayer Of Saint Ephrem Before Thy Cross Knowledge Desire Will Attributes Of The Soul 2015-03-12 |||||||||||||
043|prison-ministry-visits_2015-03-25+great-canon-andrew-of-crete+life-saint-mary-of-egypt.mp3|Prison Ministry (mp3 format)|||||||||||||||||Great Canon Andrew Of Crete Life Saint Mary Of Egypt 2015-03-25 |||||||||||||
044|prison-ministry-visits_2015-06-24+singing-chanting-praying-when-angry-emotion-in-prayer.mp3|Prison Ministry (mp3 format)|||||||||||||||||Singing Chanting Praying When Angry Emotion In Prayer 2015-06-24 |||||||||||||
045|prison-ministry-visits_2015-11-18+prison-visit-report+1st-liturgy-at-powledge-baptism-at-michael|Prison Ministry (HTML format)|||||||||||||||||Prison Visit Report 1st Liturgy At Powledge Baptism At Michael 2015-11-18 https://www.orthodox.net//prison-ministry/prison-ministry-visits_2015-12-04-letter-from-inmate+how-has-orthodox-prison-ministry-affected-me.html Prison Ministry (HTML format) How Has Orthodox Prison Ministry Affected Me 2015-12-04-letter-from-inmate https://www.orthodox.net//prison-ministry/prison-ministry-visits_2016+bear-one-anothers-burdens_galatians6-2-10.html Prison Ministry (HTML format) Bear One Anothers Burdens Galatians 6-2-10 2016 https://www.orthodox.net//prison-ministry/prison-report_2018+psalm-1-blessed-is-the-man+praying-in-name-of-jesus.pdf Prison Ministry (Adobe PDF format) Psalm 1 Blessed Is The Man Praying In Name Of Jesus 2018 https://www.orthodox.net//prison-ministry/prison-ministry-visits_2018-02-14+participation-in-divine-liturgy-intercommunion-salvation-sign-of-the-cross-slaves.pdf Prison Ministry (Adobe PDF format) Participation In Divine Liturgy Intercommunion Salvation Sign Of The Cross Slaves 2018-02-14 https://www.orthodox.net//prison-ministry/prison-ministry-visits_2019+extraordinary-effort-for-extraordinary-things.mp3#Reflections from a prison ministry visit. We must make extraordinary efforts when we are experiencing extraordinary things. This applies to prison, and all Christian life, anywhere. People have a tendency to say or even just think: &quot;I need to do what I can to survive&quot;. They have a tendency to say &quot;I’m under great stress so I deserve a break&quot;. Actually, when were under great stress, we must turn to prayer, and do other extraordinary things. This is one of the secrets to living a transcendent Christian life. We must make extraordinary effort when we are experiencing extraordinary things. About 7 min (mp3 format) E 2019-08-15 <span class='n12'>SYNOPSIS:Reflections from a prison ministry visit. We must make extraordinary efforts when we are experiencing extraordinary things. This applies to prison, and all Christian life, anywhere. People have a tendency to say or even just think: &quot;I need to do what I can to survive&quot;. They have a tendency to say &quot;I’m under great stress so I deserve a break&quot;. Actually, when were under great stress, we must turn to prayer, and do other extraordinary things. This is one of the secrets to living a transcendent Christian life.</span> END:SUB:Prison Visit Reports |||||||||||||
046|prison-ministry_2014-02-19+talk-on-prison-ministry-at-oca-pastoral-assembly|Talk On Prison Ministry At an Oca Pastoral Assembly (Word DOC format)|||||||||||||||||2014-02-19 https://www.orthodox.net//prison-ministry/prison-ministry_2014-10-15+prison-visit-report.mp3 Prison Ministry (mp3 format) Prison Visit Report 2014-10-15 |||||||||||||
047|prison-ministry_2014-10-22+prison-visit+time-well-spent-the-name-of-god-tongues-psychics.mp3|Prison Ministry (mp3 format)|||||||||||||||||Prison Visit Time Well Spent The Name Of God Tongues Psychics 2014-10-22 |||||||||||||
