#made from index.txt file
#1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
#num|file|title|subtitle|subtitle2|year|cat|catnum|subcat|subcatnum|scripture|parable|miracle|txt|mp3|wma|rm|link|comment|synopsis|audiofirst|tooltip|indextitle|note|tag1|tag2|tag3|tag4|tag5|tag6|tag7|tag8|tag9
#1:num|2:file|3:title|4:subtitle|5:subtitle2|6:year|7:cat|8:catnum|9:subcat|10:subcatnum|11:scripture|12:parable|13:miracle|14:txt|15:mp3|16:wma|17:rm|18:link|19:comment|20:synopsis|21:audiofirst|22:tooltip|23:indextitle|24:note|25:tag1|26:tag2|27:tag3|28:tag4|29:tag5|30:tag6|31:tag7|32:tag8|33:tag9
171|29-the-hieromartyr-ignatius|The Hieromartyr Ignatius. ||||||||||||||||||||||||||||||
172|29-the-holy-martyrs-romanus-james-philotheus-hyperechiusabibus-julianparegorius|The Holy Martyrs Romanus, James, Philotheus, Hyperechius,Abibus, Julian and Paregorius. ||||||||||||||||||||||||||||||
173|29-the-holy-martyrs-romanus|THE HOLY MARTYRS ROMANUS||||||||||||||||||||||||||||||
174|29-the-holy-priestly|THE HOLY PRIESTLY||||||||||||||||||||||||||||||
175|29-venerable-lawrence-of-the-caves-in-kiev|VENERABLE LAWRENCE OF THE CAVES IN KIEV||||||||||||||||||||||||||||||
176|30-saint-peter|SAINT PETER||||||||||||||||||||||||||||||
177|30-st-peter-king-of-bulgaria|St Peter, King of Bulgaria. ||||||||||||||||||||||||||||||
178|30-the-hieromartyr-hippolytus-bishop-of-rome|The Hieromartyr Hippolytus, Bishop of Rome. ||||||||||||||||||||||||||||||
179|30-the-holy-martyr-theophilus-the-new|The Holy Martyr Theophilus the New. ||||||||||||||||||||||||||||||
180|30-the-priestly|THE PRIESTLY||||||||||||||||||||||||||||||
181|30-the-three-hierarchs|THE THREE HIERARCHS||||||||||||||||||||||||||||||
182|31-cyrus-and-john|CYRUS AND JOHN||||||||||||||||||||||||||||||
183|31-our-holy-father-nikita-of-the-kiev-caves|Our Holy Father Nikita of the Kiev Caves. ||||||||||||||||||||||||||||||
184|31-the-female-martyr-tryphaena|THE FEMALE MARTYR TRYPHAENA||||||||||||||||||||||||||||||
185|31-the-holy-martyr-tryphaena|The Holy Martyr Tryphaena. ||||||||||||||||||||||||||||||
186|31-the-holy-unmercenarieswonderworkers-cyrusjohn|The Holy Unmercenaries and Wonderworkers Cyrus and John. ||||||||||||||||||||||||||||||
