#made from index.txt file
#1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
#num|file|title|subtitle|subtitle2|year|cat|catnum|subcat|subcatnum|scripture|parable|miracle|txt|mp3|wma|rm|link|comment|synopsis|audiofirst|tooltip|indextitle|note|tag1|tag2|tag3|tag4|tag5|tag6|tag7|tag8|tag9
#1:num|2:file|3:title|4:subtitle|5:subtitle2|6:year|7:cat|8:catnum|9:subcat|10:subcatnum|11:scripture|12:parable|13:miracle|14:txt|15:mp3|16:wma|17:rm|18:link|19:comment|20:synopsis|21:audiofirst|22:tooltip|23:indextitle|24:note|25:tag1|26:tag2|27:tag3|28:tag4|29:tag5|30:tag6|31:tag7|32:tag8|33:tag9
092|michael-schema-bishop-of-chistopol|Schema-Bishop Michael Of Chistopol||||||||||||||||||||||||||||||
093|nectarius-hieroconfessor-of-optina|Hieroconfessor Nectarius Of Optina||||||||||||||||||||||||||||||
094|nicetas-bishop-of-nizhne-tagilsk|Bishop Nicetas Of Nizhne-Tagilsk||||||||||||||||||||||||||||||
095|nicetas-hieroconfessor-of-vyatka-and-those-with-him-01-of-04|Nicetas, Hieroconfessor Of Vyatka  And Those With Him ||||||||||||||||||||||||||||||
096|nicetas-lekhan-hieroconfessor-of-kharkov|Nicetas (Lekhan) Hieroconfessor Of Kharkov||||||||||||||||||||||||||||||
097|nicholas-and-john-hieromartyrs-of-verkhniye-marki|Hieromartyrs Nicholas And John Of Verkhniye Marki||||||||||||||||||||||||||||||
098|nicholas-archbishop-and-hieromartyr-of-vladimir|Hieromartyr Nicholas, Archbishop Of Vladimir||||||||||||||||||||||||||||||
099|nicholas-bishop-and-hieroconfessor-of-vyazniki|Nicholas, Bishop And Hieroconfessor Of Vyazniki||||||||||||||||||||||||||||||
100|nicholas-bishop-and-hieromartyr-of-aktar-and-those-with-him|Hieromartyr Nicholas, Bishop Of Aktar And Those With Him||||||||||||||||||||||||||||||
101|nicholas-ii-tsar-martyr-and-his-family-01-of-05|Tsar-Martyr Nicholas Ii And His Family||||||||||||||||||||||||||||||
102|nicholas-zagorovksy-hieroconfessor-of-kharkov|Nicholas (Zagorovksy) Hieroconfessor Of Kharkov||||||||||||||||||||||||||||||
103|nicon-and-clement-hieroconfessors-of-optina|Hieroconfessors Nicon And Clement Of Optina||||||||||||||||||||||||||||||
104|odessa-kherson-and-ekaterinoslav-hieromartyrs-and-martyrs|Hieromartyrs And Martyrs Of Odessa, Kherson And Ekaterinoslav||||||||||||||||||||||||||||||
105|pachomius-archbishop-and-hieromartyr-of-chernigov|Pachomius, Archbishop And Hieromartyr Of Chernigov||||||||||||||||||||||||||||||
106|pantaleimon-hieroconfessor-of-olchinki|Hieroconfessor Pantaleimon Of Olchinki||||||||||||||||||||||||||||||
107|paul-levashov-hieromartyr-of-gomel-and-those-with-him|Paul (Levashov) Hieromartyr Of Gomel And Those With Him||||||||||||||||||||||||||||||
108|pelagia-holy-confessor-of-berezovo-and-those-with-her|Holy Confessor Pelagia Of Berezovo And Those With Her||||||||||||||||||||||||||||||
109|perm-hieromartyrs-and-martyrs-of|Hieromartyrs And Martyrs Of Perm||||||||||||||||||||||||||||||
110|peter-archbishop-and-hieromartyr-of-voronezh-and-those-with-him|Hieromartyr Peter, Archbishop Of Voronezh And Those With Him||||||||||||||||||||||||||||||
111|peter-metropolitan-and-hieromartyr-of-krutitsa-01-of-03|Hieromartyr Peter, Metropolitan Of Krutitsa||||||||||||||||||||||||||||||
112|petrograd-hieromartyrs-martyrs-and-confessors-01-of-04|Petrograd Hieromartyrs Martyrs And Confessors||||||||||||||||||||||||||||||
113|plato-bishop-and-hieromartyr-of-revel-tallinn-and-those-with-him|Plato Bishop And Hieromartyr Of Revel (Tallinn) And Those With Him||||||||||||||||||||||||||||||
114|procopius-archbishop-and-hieromartyr-of-kherson|Procopius, Archbishop And Hieromartyr Of Kherson||||||||||||||||||||||||||||||
115|ryazan-hieromartyrs-martyrs-and-confessors|Hieromartyrs, Martyrs And Confessors Of Ryazan||||||||||||||||||||||||||||||
116|sarov-and-diveyevo-monastic-martyrs-and-confessors-01-of-03|Monastic Martyrs And Confessors Of Sarov And Diveyevo||||||||||||||||||||||||||||||
117|seraphim-and-seraphim-hieroconfessors-of-moscow|Hieroconfessors Seraphim And Seraphim Of Moscow||||||||||||||||||||||||||||||
118|seraphim-archbishop-and-hieromartyr-of-uglich-and-those-with-him|Seraphim, Archbishop And Hieromartyr Of Uglich And Those With Him||||||||||||||||||||||||||||||
119|seraphim-bishop-and-hieromartyr-of-dmitrov-and-those-with-him|Hieromartyr Seraphim, Bishop Of Dmitrov And Those With Him||||||||||||||||||||||||||||||
120|seraphim-pozdeyev-bishop|Seraphim, (Pozdeyev) Bishop||||||||||||||||||||||||||||||
121|sergius-bishop-and-hieromartyr-of-buzuluk-and-those-with-him|Sergius, Bishop And Hieromartyr Of Buzuluk And Those With Him||||||||||||||||||||||||||||||
122|sergius-bishop-and-hieromartyr-of-narva-and-those-with-him|Sergius, Bishop And Hieromartyr Of Narva And Those With Him||||||||||||||||||||||||||||||
123|sergius-mechiev-hieromartyr-of-moscow|Hieromartyr Sergius (Mechiev) Of Moscow||||||||||||||||||||||||||||||
124|solovki-hieromartyrs-and-martyrs-01-of-03|Hieromartyrs And Martyrs Of Solovki||||||||||||||||||||||||||||||
